DateTime,Pair,ClosedPosROI,ClosedPosCnt,TradeCnt,InPosCapital,InPosROI0,InPosROI1,ROI
15-10-19 15:59:55,PPS_TITN,0.00,0,0,6881.98,-1.68,-2.90,-2.27
15-10-19 15:59:55,PMCS_SPIL,0.00,0,0,6397.76,-14.65,-5.14,-10.31
15-10-19 16:00:00,EZA_EWH,0.00,0,0,7198.70,2.03,-1.29,0.40
15-10-19 15:59:55,NX_IR,0.00,0,0,5657.20,1.44,-0.47,0.61
15-10-19 15:59:55,LEN_UFPI,0.00,0,2,6888.42,0.98,-1.03,-0.02
15-10-19 15:59:55,WTS_CVCO,1.06,1,2,0.00,0.00,0.00,1.06
15-10-19 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-10-19 15:59:55,CEB_GPX,0.00,0,0,6999.13,1.01,1.54,1.28
15-10-19 15:59:55,CRH_MLM,0.00,0,0,6678.72,1.33,-1.98,-0.25
15-10-19 15:59:55,ACC_BIP,1.19,1,2,0.00,0.00,0.00,1.19
15-10-19 15:59:55,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-19 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-10-19 15:59:55,XRAY_MR,0.00,0,0,6661.56,-0.37,-4.48,-2.17
15-10-19 15:59:55,RS_WCC,0.00,0,0,6803.89,2.92,-3.49,-0.03
15-10-20 15:59:55,AMG_CFNL,0.00,0,0,6587.42,0.14,-0.47,-0.18
15-10-20 15:59:55,PPS_TITN,0.00,0,0,6847.32,-0.68,2.05,0.62
15-10-20 15:59:55,PMCS_SPIL,0.00,0,0,6762.92,1.11,-0.15,0.59
15-10-20 16:00:00,EZA_EWH,0.00,0,0,7076.87,0.62,-0.19,0.22
15-10-20 15:59:55,NX_IR,0.00,0,0,5601.46,0.90,1.86,1.32
15-10-20 16:00:00,LEN_UFPI,0.00,0,0,6952.61,2.67,-0.24,1.22
15-10-20 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-20 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-10-20 15:59:55,CEB_GPX,0.00,0,0,6979.48,1.86,-2.00,-0.06
15-10-20 15:59:55,CRH_MLM,0.00,0,0,6569.28,0.41,-0.00,0.22
15-10-20 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-20 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-20 15:59:55,BTI_PM,0.00,0,2,6765.99,0.19,-0.34,-0.07
15-10-20 15:59:55,XRAY_MR,0.00,0,0,6543.42,-0.16,3.23,1.28
15-10-20 15:59:55,RS_WCC,0.00,0,0,6590.73,-0.18,-0.07,-0.13
15-10-21 16:00:00,AMG_CFNL,0.00,0,0,6608.90,-2.59,2.39,0.04
15-10-21 15:59:55,PPS_TITN,0.00,0,0,6945.12,2.13,-0.84,0.71
15-10-21 16:00:00,PMCS_SPIL,0.00,0,0,3940.60,-0.52,0.00,-0.52
15-10-21 16:00:00,EZA_EWH,0.32,1,2,0.00,0.00,0.00,0.32
15-10-21 16:00:00,NX_IR,0.00,0,0,5616.52,2.18,0.02,1.22
15-10-21 16:00:00,LEN_UFPI,0.00,0,0,3575.58,0.54,0.00,0.54
15-10-21 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-21 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-10-21 15:59:55,CEB_GPX,0.00,0,0,3547.28,0.00,2.63,2.63
15-10-21 16:00:00,CRH_MLM,0.00,0,0,6553.83,-2.78,-1.68,-2.26
15-10-21 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-21 16:00:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-21 16:00:00,BTI_PM,0.00,0,0,3371.36,0.00,-0.29,-0.29
15-10-21 15:59:55,XRAY_MR,0.00,0,0,2878.80,0.00,-0.33,-0.33
15-10-21 15:59:55,RS_WCC,0.00,0,0,3022.37,0.00,-1.06,-1.06
15-10-22 15:59:55,AMG_CFNL,0.00,0,0,6446.62,4.76,0.96,2.75
15-10-22 15:59:55,PPS_TITN,0.00,0,0,6848.40,-1.54,5.04,1.64
15-10-22 15:59:55,PMCS_SPIL,0.00,0,0,6734.96,-0.34,-0.30,-0.33
15-10-22 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-22 15:59:55,NX_IR,0.00,0,0,5546.54,-3.42,2.49,-0.76
15-10-22 15:59:55,LEN_UFPI,0.00,0,0,7104.08,-0.48,-2.96,-1.71
15-10-22 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-22 15:59:55,IILG_FLY,0.00,0,2,6739.49,-7.96,0.53,-3.81
15-10-22 15:59:55,CEB_GPX,0.73,1,2,0.00,0.00,0.00,0.73
15-10-22 15:59:55,CRH_MLM,0.00,0,0,6594.63,-0.55,4.46,1.78
15-10-22 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-22 16:00:00,IHF_USPH,0.00,0,2,7163.72,-4.63,-1.62,-3.08
15-10-22 15:59:55,BTI_PM,0.00,0,0,6783.81,0.98,-0.66,0.16
15-10-22 15:59:55,XRAY_MR,0.00,0,0,6680.70,-1.54,0.25,-0.77
15-10-22 15:59:55,RS_WCC,0.00,0,0,6506.36,-8.61,10.21,0.05
15-10-23 16:00:00,AMG_CFNL,0.00,0,0,6560.18,2.81,-1.19,0.75
15-10-23 15:59:55,PPS_TITN,0.00,0,0,7079.22,0.77,-0.24,0.28
15-10-23 15:59:55,PMCS_SPIL,0.00,0,0,6740.24,-0.00,4.82,1.98
15-10-23 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-23 15:59:55,NX_IR,0.00,0,0,5709.76,-1.25,1.65,0.05
15-10-23 16:00:00,LEN_UFPI,0.00,0,0,7193.65,0.52,-0.37,0.08
15-10-23 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-23 15:59:55,IILG_FLY,0.00,0,0,7024.26,5.26,0.44,2.99
15-10-23 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-10-23 16:00:00,CRH_MLM,0.00,0,0,6751.77,-1.93,0.28,-0.88
15-10-23 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-23 16:00:00,IHF_USPH,0.00,0,0,7062.58,2.93,-3.79,-0.65
15-10-23 16:00:00,BTI_PM,0.00,0,0,6840.27,-0.44,-0.13,-0.29
15-10-23 15:59:55,XRAY_MR,0.00,0,0,6747.84,-0.22,-0.29,-0.25
15-10-23 15:59:55,RS_WCC,0.00,0,0,7114.20,-0.23,-0.61,-0.41
15-10-26 15:59:55,AMG_CFNL,0.00,0,0,6690.33,-0.35,0.04,-0.15
15-10-26 15:59:55,PPS_TITN,0.00,0,0,7043.62,-0.08,-3.60,-1.82
15-10-26 15:59:55,PMCS_SPIL,0.00,0,0,6880.16,0.43,-3.30,-1.14
15-10-26 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
15-10-26 15:59:55,NX_IR,0.00,0,0,5789.54,1.74,0.39,1.13
15-10-26 15:59:55,LEN_UFPI,0.00,0,0,7226.69,-0.96,0.67,-0.14
15-10-26 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-26 15:59:55,IILG_FLY,0.00,0,0,6837.56,-1.97,-0.59,-1.30
15-10-26 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-10-26 15:59:55,CRH_MLM,0.00,0,0,6830.22,1.71,-2.77,-0.40
15-10-26 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-26 15:59:55,IHF_USPH,0.00,0,0,7299.88,0.48,0.61,0.55
15-10-26 15:59:55,BTI_PM,0.00,0,0,6828.81,-0.14,-0.04,-0.09
15-10-26 15:59:55,XRAY_MR,0.00,0,0,6749.76,-0.09,-0.08,-0.08
15-10-26 15:59:55,RS_WCC,0.00,0,0,7100.28,2.22,-2.21,0.18
15-10-27 15:59:55,AMG_CFNL,0.00,0,0,6676.42,-1.35,0.35,-0.48
15-10-27 15:59:55,PPS_TITN,0.00,0,0,6922.58,-0.28,-2.07,-1.15
15-10-27 15:59:55,PMCS_SPIL,0.00,0,0,6764.08,0.69,0.00,0.40
15-10-27 16:00:00,EZA_EWH,0.00,0,2,6899.34,0.73,0.10,0.41
15-10-27 15:59:55,NX_IR,0.00,0,0,5744.82,2.42,1.04,1.79
15-10-27 15:59:55,LEN_UFPI,0.00,0,0,7172.99,-2.13,0.62,-0.74
15-10-27 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-27 15:59:55,IILG_FLY,0.00,0,0,6884.71,-0.19,-1.34,-0.74
15-10-27 16:00:00,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-10-27 15:59:55,CRH_MLM,0.00,0,0,6679.29,2.57,-1.04,0.88
15-10-27 16:00:00,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-27 16:00:00,IHF_USPH,0.00,0,0,7293.02,1.16,2.48,1.86
15-10-27 15:59:55,BTI_PM,0.00,0,0,6826.25,-1.09,0.95,-0.07
15-10-27 15:59:55,XRAY_MR,0.00,0,0,6755.46,-0.36,0.58,0.04
15-10-27 15:59:55,RS_WCC,0.00,0,0,6939.60,-0.13,-3.60,-1.73
15-10-28 15:59:55,AMG_CFNL,0.00,0,0,6624.87,2.61,-2.84,-0.20
15-10-28 15:59:55,PPS_TITN,0.00,0,0,6839.16,0.80,5.08,2.85
15-10-28 15:59:55,PMCS_SPIL,0.00,0,0,3933.80,-0.78,0.00,-0.78
15-10-28 16:00:00,EZA_EWH,0.00,0,0,6919.00,-0.96,0.10,-0.43
15-10-28 15:59:55,NX_IR,0.00,0,0,5692.50,-1.04,2.20,0.46
15-10-28 15:59:55,LEN_UFPI,0.00,0,0,7071.12,1.27,-2.83,-0.81
15-10-28 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-28 15:59:55,IILG_FLY,0.00,0,0,3260.95,0.00,0.00,0.00
15-10-28 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-10-28 09:30:00,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-10-28 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-28 16:00:00,IHF_USPH,0.00,0,0,3456.04,1.17,0.00,1.17
15-10-28 15:59:55,BTI_PM,0.00,0,0,6755.98,2.21,-0.64,0.79
15-10-28 16:00:00,XRAY_MR,0.00,0,0,2892.00,0.00,-1.33,-1.33
15-10-28 15:59:45,RS_WCC,0.00,0,0,3085.35,0.00,4.23,4.23
15-10-29 12:42:55,AMG_CFNL,0.00,0,0,6808.35,-1.12,-0.81,-0.96
15-10-29 12:46:10,PPS_TITN,0.00,0,0,6978.12,0.38,-1.45,-0.53
15-10-29 15:59:55,PMCS_SPIL,0.00,0,0,6771.64,0.26,-1.19,-0.34
15-10-29 16:00:00,EZA_EWH,0.00,0,0,6882.03,-1.06,0.38,-0.33
15-10-29 15:59:55,NX_IR,0.00,0,0,5782.52,2.25,0.55,1.46
15-10-29 16:00:00,LEN_UFPI,0.00,0,0,7215.93,-3.77,1.97,-0.84
15-10-29 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-29 15:59:55,IILG_FLY,4.67,1,2,0.00,0.00,0.00,4.67
15-10-29 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-10-29 16:00:00,CRH_MLM,0.00,0,0,6749.82,1.53,-0.75,0.45
15-10-29 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-29 15:59:55,IHF_USPH,0.00,0,0,7401.73,0.68,2.56,1.67
15-10-29 16:00:00,BTI_PM,0.00,0,0,6852.26,-0.20,0.18,-0.01
15-10-29 15:59:55,XRAY_MR,0.00,0,0,6791.82,-2.18,0.00,-1.25
15-10-29 15:59:55,RS_WCC,0.00,0,0,7024.39,0.78,3.12,1.85
15-10-30 15:59:55,AMG_CFNL,0.00,0,0,6736.18,0.39,3.24,1.87
15-10-30 15:59:55,PPS_TITN,0.00,0,0,6897.28,1.84,1.16,1.51
15-10-30 15:59:55,PMCS_SPIL,0.00,0,0,6724.00,-2.23,0.15,-1.25
15-10-30 16:00:00,EZA_EWH,0.00,0,0,6799.74,0.62,0.97,0.79
15-10-30 15:59:55,NX_IR,0.00,0,0,5724.56,1.05,0.47,0.78
15-10-30 15:59:55,LEN_UFPI,0.00,0,0,7007.30,1.64,0.03,0.81
15-10-30 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-10-30 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-10-30 15:59:55,CEB_GPX,0.00,0,2,6966.35,-0.05,0.28,0.12
15-10-30 15:59:55,CRH_MLM,0.00,0,0,6672.15,-1.26,2.32,0.45
15-10-30 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-10-30 16:00:00,IHF_USPH,0.00,0,0,7312.83,-0.72,0.89,0.12
15-10-30 15:59:55,BTI_PM,0.00,0,0,6839.98,0.39,0.95,0.67
15-10-30 15:59:55,XRAY_MR,0.00,0,0,6876.42,-0.46,0.04,-0.25
15-10-30 15:59:55,RS_WCC,0.00,0,0,7050.47,-1.28,-1.13,-1.21
15-11-02 16:00:00,AMG_CFNL,0.00,0,0,6631.45,2.69,-1.94,0.33
15-11-02 15:59:55,PPS_TITN,0.00,0,0,6864.86,-2.09,3.60,0.73
15-11-02 15:59:55,PMCS_SPIL,0.00,0,0,6835.84,1.59,1.35,1.49
15-11-02 16:00:00,EZA_EWH,0.00,0,0,6785.81,2.53,0.24,1.38
15-11-02 16:00:00,NX_IR,-0.37,1,2,0.00,0.00,0.00,-0.37
15-11-02 16:00:00,LEN_UFPI,0.00,0,0,7013.70,0.54,-2.84,-1.17
15-11-02 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
15-11-02 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-02 15:59:55,CEB_GPX,1.34,1,2,0.00,0.00,0.00,1.34
15-11-02 16:00:00,CRH_MLM,0.00,0,0,6787.59,-2.01,0.15,-0.97
15-11-02 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-02 15:59:55,IHF_USPH,0.00,0,0,7256.34,1.43,-2.34,-0.53
15-11-02 16:00:00,BTI_PM,0.00,0,0,6784.10,-0.05,-0.46,-0.26
15-11-02 15:59:55,XRAY_MR,0.00,0,0,6893.70,-2.47,3.17,-0.11
15-11-02 15:59:55,RS_WCC,0.00,0,0,7055.79,-2.25,3.49,0.42
15-11-03 15:59:55,AMG_CFNL,0.00,0,0,6783.41,0.91,0.52,0.71
15-11-03 15:59:55,PPS_TITN,1.01,1,2,0.00,0.00,0.00,1.01
15-11-03 15:59:55,PMCS_SPIL,0.00,0,0,6819.64,0.09,0.44,0.23
15-11-03 16:00:00,EZA_EWH,0.00,0,0,6862.81,0.79,-0.68,0.05
15-11-03 16:00:00,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-03 16:00:00,LEN_UFPI,0.00,0,0,7134.74,0.14,1.18,0.67
15-11-03 15:59:55,WTS_CVCO,0.00,0,2,6779.68,-0.55,-0.03,-0.30
15-11-03 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-03 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-11-03 16:00:00,CRH_MLM,0.00,0,0,6861.06,0.79,-8.48,-3.61
15-11-03 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-03 16:00:00,IHF_USPH,0.00,0,0,7394.52,-0.60,-1.95,-1.30
15-11-03 16:00:00,BTI_PM,0.68,1,2,0.00,0.00,0.00,0.68
15-11-03 15:59:55,XRAY_MR,0.00,0,0,7070.04,0.43,1.06,0.69
15-11-03 15:59:55,RS_WCC,0.00,0,0,7256.67,1.91,0.04,1.03
15-11-04 15:59:55,AMG_CFNL,0.00,0,0,6797.44,-0.09,-0.48,-0.29
15-11-04 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,PMCS_SPIL,0.00,0,0,6825.32,0.26,1.91,0.94
15-11-04 16:00:00,EZA_EWH,0.00,0,0,6911.07,-2.57,-1.16,-1.87
15-11-04 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,LEN_UFPI,0.00,0,0,7098.21,-0.81,-1.50,-1.16
15-11-04 15:59:55,WTS_CVCO,0.00,0,0,6765.30,0.25,0.73,0.49
15-11-04 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,CRH_MLM,0.00,0,0,6555.03,-0.51,2.62,0.92
15-11-04 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,IHF_USPH,0.00,0,0,7451.08,-0.26,0.29,0.03
15-11-04 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-04 15:59:55,XRAY_MR,-10.83,1,2,0.00,0.00,0.00,-10.83
15-11-04 15:59:55,RS_WCC,0.00,0,0,7183.55,0.30,-0.59,-0.12
15-11-05 15:59:55,AMG_CFNL,0.00,0,0,6810.54,0.29,-2.50,-1.13
15-11-05 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,PMCS_SPIL,0.00,0,0,6871.84,-0.77,-0.58,-0.69
15-11-05 16:00:00,EZA_EWH,0.00,0,0,6863.83,0.94,0.53,0.73
15-11-05 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,LEN_UFPI,0.00,0,0,7123.62,-1.80,0.69,-0.51
15-11-05 15:59:50,WTS_CVCO,0.00,0,0,6758.16,-0.27,1.09,0.39
15-11-05 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,CEB_GPX,0.00,0,2,7002.11,0.39,-0.35,0.02
15-11-05 15:59:55,CRH_MLM,-1.29,1,2,0.00,0.00,0.00,-1.29
15-11-05 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,IHF_USPH,0.00,0,0,7430.08,0.81,-2.70,-1.05
15-11-05 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-05 15:59:55,RS_WCC,0.00,0,0,7152.11,1.07,0.16,0.64
15-11-06 16:00:00,AMG_CFNL,0.00,0,0,6907.35,0.97,-3.79,-1.47
15-11-06 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,PMCS_SPIL,0.00,0,0,6886.56,-0.42,-1.01,-0.67
15-11-06 16:00:00,EZA_EWH,0.00,0,0,6877.71,-2.32,0.63,-0.83
15-11-06 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 16:00:00,LEN_UFPI,0.00,0,0,7033.39,-1.10,-2.06,-1.60
15-11-06 15:59:55,WTS_CVCO,0.00,0,0,6712.94,1.04,0.47,0.76
15-11-06 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,CEB_GPX,0.00,0,0,7031.59,1.15,-2.69,-0.77
15-11-06 16:00:00,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,IHF_USPH,0.00,0,0,7566.23,0.31,0.50,0.41
15-11-06 16:00:00,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-06 15:59:55,RS_WCC,0.00,0,0,7116.52,-0.25,0.65,0.18
15-11-09 15:59:55,AMG_CFNL,0.00,0,0,7068.35,-5.83,-0.16,-2.89
15-11-09 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,PMCS_SPIL,0.00,0,0,6882.00,0.93,-0.58,0.30
15-11-09 16:00:00,EZA_EWH,0.00,0,0,6776.94,-3.10,1.21,-0.91
15-11-09 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,LEN_UFPI,0.00,0,0,7075.80,-1.48,1.17,-0.09
15-11-09 15:59:55,WTS_CVCO,0.00,0,0,6736.36,-1.82,1.49,-0.23
15-11-09 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,CEB_GPX,0.00,0,0,7162.40,-1.18,2.32,0.58
15-11-09 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,IHF_USPH,0.00,0,0,7558.25,-0.63,2.74,1.16
15-11-09 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-09 15:59:55,RS_WCC,0.00,0,0,7147.45,2.15,-3.49,-0.53
15-11-10 16:00:00,AMG_CFNL,0.00,0,0,6874.51,-0.52,-0.41,-0.46
15-11-10 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,PMCS_SPIL,0.00,0,0,6827.96,-1.11,-1.62,-1.32
15-11-10 16:00:00,EZA_EWH,0.00,0,0,6631.94,-0.18,1.08,0.47
15-11-10 16:00:00,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 16:00:00,LEN_UFPI,0.00,0,0,6976.14,3.35,-0.01,1.58
15-11-10 15:59:55,WTS_CVCO,0.00,0,0,6627.62,0.40,-0.18,0.12
15-11-10 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,CEB_GPX,0.54,1,4,6968.51,0.17,-1.27,-0.00
15-11-10 16:00:00,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,IHF_USPH,0.00,0,0,7423.43,0.51,-0.91,-0.24
15-11-10 16:00:00,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-10 15:59:55,RS_WCC,0.00,0,0,6946.25,-0.58,0.43,-0.11
15-11-11 15:59:55,AMG_CFNL,0.00,0,0,6873.16,-0.21,1.58,0.75
15-11-11 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,PMCS_SPIL,0.00,0,0,6825.64,0.34,-0.45,0.02
15-11-11 16:00:00,EZA_EWH,0.00,0,0,6590.97,0.49,-0.40,0.04
15-11-11 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,LEN_UFPI,0.00,0,0,7086.54,1.34,0.47,0.88
15-11-11 15:59:55,WTS_CVCO,0.00,0,0,6652.32,-0.59,0.59,-0.02
15-11-11 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,CEB_GPX,0.00,0,0,7019.84,-0.52,-0.00,-0.26
15-11-11 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 16:00:00,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,IHF_USPH,0.00,0,0,7482.65,-2.67,0.86,-0.81
15-11-11 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-11 15:59:55,RS_WCC,0.00,0,0,6984.34,0.39,-1.89,-0.68
15-11-12 15:59:55,AMG_CFNL,0.00,0,0,6810.19,-3.14,0.08,-1.42
15-11-12 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-12 15:59:55,PMCS_SPIL,0.00,0,0,6810.52,0.51,0.45,0.48
15-11-12 16:00:00,EZA_EWH,0.00,0,0,6619.28,-2.24,-1.09,-1.65
15-11-12 16:00:00,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-12 16:00:00,LEN_UFPI,0.00,0,0,7116.98,-2.68,2.31,-0.11
15-11-12 15:59:55,WTS_CVCO,0.00,0,0,6611.68,-2.39,2.42,-0.07
15-11-12 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-12 15:59:55,CEB_GPX,0.00,0,0,6999.32,-1.96,1.03,-0.47
15-11-12 16:00:00,CRH_MLM,0.00,0,2,6877.61,-1.00,1.78,0.37
15-11-12 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-12 15:59:55,IHF_USPH,0.00,0,0,7359.03,-1.64,2.91,0.78
15-11-12 16:00:00,BTI_PM,0.00,0,2,6764.96,0.43,0.00,0.22
15-11-12 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-12 15:59:55,RS_WCC,0.00,0,0,6905.61,2.42,-3.09,-0.16
15-11-13 15:59:55,AMG_CFNL,0.00,0,0,6703.92,-2.30,1.28,-0.37
15-11-13 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-13 15:59:55,PMCS_SPIL,0.00,0,0,6799.20,0.93,-0.60,0.31
15-11-13 16:00:00,EZA_EWH,0.00,0,0,6585.12,-3.00,1.56,-0.63
15-11-13 15:59:55,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-13 15:59:55,LEN_UFPI,0.00,0,0,6936.81,-0.72,-1.08,-0.91
15-11-13 15:59:55,WTS_CVCO,0.00,0,0,6450.02,-0.95,2.05,0.50
15-11-13 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
15-11-13 15:59:55,CEB_GPX,0.00,0,0,6890.49,-1.15,0.35,-0.40
15-11-13 15:59:55,CRH_MLM,0.00,0,0,6779.30,1.40,-1.29,0.07
15-11-13 15:59:55,ACC_BIP,0.00,0,0,0.00,0.00,0.00,0.00
15-11-13 15:59:55,IHF_USPH,0.00,0,0,7191.59,-0.02,-0.04,-0.03
15-11-13 15:59:55,BTI_PM,0.58,1,4,6721.70,0.16,-0.08,0.62
15-11-13 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
15-11-13 15:59:55,RS_WCC,0.00,0,0,6716.95,-0.74,0.45,-0.18
15-11-16 16:00:00,AMG_CFNL,0.00,0,0,6590.05,2.68,-0.58,0.91
15-11-16 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
15-11-16 15:59:55,PMCS_SPIL,0.00,0,0,6752.72,0.26,0.45,0.34
15-11-16 16:00:00,EZA_EWH,0.00,0,0,6439.05,3.55,-0.70,1.33
15-11-16 16:00:00,NX_IR,0.00,0,0,0.00,0.00,0.00,0.00
