DateTime,Pair,EntryPrice0,ExitPrice0,Qty0,EntryPrice1,ExitPrice1,Qty1,SumProfit,ROI
16-07-25 09:35:30,ACC_BIP,51.94,52.69,80,46.96,46.44,-89,103.63,1.24
16-07-25 09:53:00,CXO_TCP,122.79,119.64,-33,54.75,55.26,72,137.67,1.72
16-07-26 09:31:20,ADBE_EFII,96.22,97.57,43,45.22,42.79,-92,279.28,3.37
16-07-27 09:30:10,BTI_PM,126.18,124.89,-32,99.30,98.95,39,25.17,0.32
16-07-28 15:06:35,CEB_GPX,62.71,60.53,-65,23.35,21.07,173,-256.73,-3.16
16-08-01 09:32:54,CXO_TCP,122.51,120.91,49,54.87,54.66,109,-104.01,-0.87
16-08-01 09:45:21,IHF_USPH,130.80,128.42,-31,60.75,59.47,66,-13.19,-0.16
16-08-01 15:25:38,XEL_ARTNA,43.97,43.96,137,34.01,33.59,157,-70.68,-0.62
16-08-02 09:46:46,CXO_TCP,118.20,120.41,51,53.98,54.84,-113,12.56,0.10
16-08-02 11:06:14,IHF_USPH,127.30,125.85,-47,58.82,58.33,58,36.92,0.39
16-08-03 09:36:32,ACC_BIP,52.89,53.45,-73,45.76,46.91,82,50.51,0.66
16-08-04 10:19:51,IHF_USPH,126.67,126.23,-47,58.54,58.03,58,-11.17,-0.12
16-08-08 09:30:09,BTI_PM,124.51,124.11,-31,97.61,98.85,39,58.19,0.76
16-08-17 09:48:02,BTI_PM,128.64,127.17,-51,99.90,99.72,64,60.42,0.47
16-08-19 10:22:12,ADBE_EFII,98.55,100.23,-60,43.96,44.81,76,-38.91,-0.42
16-08-25 09:30:06,BTI_PM,127.62,127.13,-51,100.00,100.09,65,28.58,0.22
16-08-25 09:42:10,EZA_EWH,57.38,56.10,-67,21.04,20.97,181,69.77,0.91
16-08-25 12:41:35,WTS_CVCO,61.34,65.07,-98,99.46,104.68,93,116.77,0.77
16-09-01 12:32:03,WTS_CVCO,64.49,64.84,101,104.44,104.17,-95,58.15,0.35
16-09-02 09:31:09,BTI_PM,125.35,128.97,52,99.62,101.19,-66,82.23,0.63
