DateTime,Pair,EntryPrice0,ExitPrice0,Qty0,EntryPrice1,ExitPrice1,Qty1,SumProfit,ROI
14-03-03 13:03:45,CEB_GPX,74.20,74.24,26,28.68,28.33,-69,23.59,0.64
14-03-03 15:14:45,NX_IR,19.48,19.47,101,61.35,60.11,-32,37.28,0.98
14-03-04 10:02:00,LH_STE,90.32,93.75,-22,46.56,47.37,42,-42.83,-1.05
14-03-04 10:20:25,IILG_FLY,26.52,27.76,74,14.99,15.19,-142,62.18,1.55
14-03-04 10:40:35,AZPN_MXIM,45.88,47.92,42,32.14,32.51,-61,61.84,1.62
14-03-04 12:12:40,CRH_MLM,29.19,29.52,67,122.49,121.18,-17,42.73,1.09
14-03-04 15:12:50,NDSN_ROSE,70.51,73.12,-27,42.47,46.64,40,95.28,2.68
14-03-05 09:50:15,NX_IR,20.16,19.82,-96,60.99,61.42,30,44.07,1.20
14-03-06 09:30:45,MTW_TEX,23.30,30.62,-86,41.14,44.29,48,-479.83,-12.03
14-03-06 09:33:15,SSL_APD,47.71,53.76,41,109.32,122.12,-18,16.22,0.45
14-03-06 09:34:45,CRH_MLM,28.86,29.07,68,121.36,121.69,-16,7.31,0.22
14-03-06 12:31:40,MYD_BNA,13.63,13.56,-143,10.30,10.28,190,5.65,0.19
14-03-07 09:31:00,MSCC_PRGS,22.92,23.97,86,24.27,22.79,-81,208.52,5.33
14-03-07 09:31:45,IBM_GLD,177.88,188.50,11,121.88,128.26,-16,13.36,0.38
14-03-07 09:32:50,MVF_BHK,9.61,9.50,-203,13.33,13.25,146,9.45,0.31
14-03-07 09:50:45,NX_IR,20.10,20.06,-97,61.17,62.30,31,37.48,1.01
14-03-07 09:52:40,DHR_WAT,76.67,76.99,25,113.31,112.24,-17,24.88,0.68
14-03-07 11:10:50,VT_EFT,58.49,59.91,-34,15.41,15.43,128,-46.75,-1.15
14-03-10 10:11:00,ACM_CRAI,29.67,31.84,67,20.57,22.81,-103,-87.04,-2.09
14-03-10 14:32:35,DHR_WAT,77.19,76.86,-25,112.05,112.66,16,16.64,0.48
14-03-12 09:30:35,PMCS_SPIL,6.81,7.76,-289,6.16,6.58,328,-137.50,-3.35
14-03-12 09:51:30,SSL_APD,53.77,52.47,-36,120.26,119.51,15,34.35,0.95
14-03-12 10:22:20,PNR_DOX,81.76,80.00,-23,44.63,44.78,41,45.04,1.25
14-03-12 12:54:40,IHF_USPH,94.29,96.70,-20,31.98,33.32,58,28.35,0.79
14-03-13 11:00:55,VT_EFT,59.82,59.24,-32,15.45,15.39,125,9.94,0.29
14-03-14 09:30:40,NDSN_ROSE,72.67,70.01,27,47.15,44.79,-42,25.89,0.69
14-03-17 09:30:05,SLX_IIVI,46.54,43.92,42,16.76,15.77,-120,7.47,0.22
14-03-17 10:40:35,ACM_CRAI,31.64,31.62,-61,22.14,21.96,87,-15.69,-0.37
14-03-18 09:30:10,VT_EFT,58.63,59.10,33,15.38,15.39,-127,13.16,0.37
14-03-18 12:21:25,PMCS_SPIL,7.72,7.77,254,6.94,6.70,-299,81.34,2.10
14-03-18 13:22:05,MVF_BHK,9.50,9.50,-206,13.15,13.21,149,7.75,0.27
14-03-19 11:10:50,IBM_GLD,185.27,186.05,10,132.15,129.15,-14,48.44,1.34
14-03-19 11:31:05,CXO_TCP,102.30,117.42,-19,45.53,47.38,41,-212.99,-5.56
14-03-19 14:52:45,SSL_APD,54.25,53.26,-36,121.02,121.50,15,41.63,1.14
14-03-20 10:00:20,PPS_TITN,46.06,48.03,-42,16.30,16.02,116,-116.55,-3.01
14-03-20 14:32:45,LH_STE,96.10,96.96,-20,46.45,47.60,40,27.67,0.77
14-03-21 09:30:20,PMCS_SPIL,7.70,7.70,-254,6.46,6.71,301,74.68,2.00
14-03-21 09:33:05,CNX_BHI,36.96,40.93,54,57.07,62.07,-35,38.18,0.99
14-03-21 14:12:20,HOT_AAWW,78.68,78.27,-25,35.43,33.46,45,-79.83,-2.21
14-03-21 14:22:25,DHR_WAT,76.96,75.19,25,113.76,111.31,-17,-3.91,-0.07
14-03-24 10:00:15,DBE_MORN,29.67,28.96,66,83.40,80.22,-24,28.41,0.75
14-03-24 10:00:15,ACC_BIP,33.71,36.76,-59,38.35,39.13,51,-141.30,-3.55
14-03-24 11:05:20,DEL_CVCO,65.25,64.62,30,78.81,78.56,-25,-14.08,-0.33
14-03-24 12:21:30,SSL_APD,52.37,52.93,37,121.76,121.03,-16,31.29,0.84
14-03-25 09:30:20,MTW_TEX,31.17,31.21,-63,43.71,43.32,43,-20.50,-0.50
14-03-25 09:30:20,IILG_FLY,27.72,26.62,72,15.31,15.00,-129,-40.82,-1.00
14-03-25 10:05:00,ACM_CRAI,32.14,32.05,-61,21.77,22.54,89,72.79,1.90
14-03-26 09:40:05,LH_STE,97.44,100.23,20,48.44,48.19,-41,64.94,1.68
14-03-26 11:51:20,MVF_BHK,9.41,9.49,208,13.17,13.23,-151,4.30,0.18
14-03-28 09:32:10,AJG_WSO,47.40,46.80,-41,99.54,97.97,19,-6.39,-0.13
14-03-28 10:10:20,IHF_USPH,99.53,98.60,19,34.59,33.89,-54,18.82,0.54
14-03-28 15:34:55,AMG_CFNL,201.63,190.75,9,17.33,17.51,-104,-117.94,-3.22
14-03-31 09:30:10,MYD_BNA,13.53,13.79,-145,10.23,10.30,191,-24.89,-0.59
14-03-31 10:00:45,VT_EFT,58.74,59.67,33,15.40,15.62,-127,1.67,0.08
14-03-31 12:41:35,MYD_BNA,13.74,13.74,-141,10.32,10.34,189,3.20,0.13
14-04-01 09:50:15,IILG_FLY,25.83,26.48,75,14.94,14.99,-131,40.61,1.08
14-04-01 14:22:25,DBE_MORN,29.25,28.80,-66,78.94,79.50,24,42.08,1.13
14-04-01 14:42:35,CEB_GPX,78.07,75.01,-25,29.05,28.09,67,10.52,0.30
14-04-02 10:00:15,LH_STE,99.42,101.48,-19,48.34,49.82,37,14.34,0.43
14-04-02 12:01:20,TAL_CGI,49.41,44.63,40,19.69,24.22,-109,-686.02,-16.61
14-04-02 14:22:25,CMC_PRE,18.98,19.42,103,99.37,101.00,-19,12.95,0.37
14-04-03 09:30:55,ISBC_SCBT,25.20,27.71,-79,65.70,63.13,30,-277.03,-6.96
14-04-03 09:48:05,ACM_CRAI,32.20,32.77,-60,22.05,22.31,87,-12.85,-0.30
14-04-03 11:00:45,AMG_CFNL,200.54,200.80,-9,17.85,18.51,95,59.05,1.72
14-04-03 12:01:40,IHF_USPH,97.93,99.22,20,33.81,34.00,-57,13.77,0.39
14-04-04 09:35:00,AJG_WSO,47.86,48.08,-39,100.80,100.18,18,-20.83,-0.53
14-04-04 09:37:10,CRH_MLM,28.62,28.70,68,123.19,125.50,-16,-33.21,-0.81
14-04-04 12:04:25,ABG_IX,49.74,56.52,-39,75.03,72.88,24,-317.22,-8.45
14-04-04 12:11:20,BMTC_KEY,29.68,28.67,-65,14.27,14.29,133,67.60,1.80
14-04-04 12:22:30,DHR_WAT,74.52,76.09,-26,109.06,112.57,17,17.57,0.50
14-04-04 14:24:20,AJG_WSO,47.95,46.94,-40,99.99,98.52,19,11.28,0.33
14-04-07 11:10:55,HAFC_AEGN,23.62,23.86,83,23.77,23.94,-82,4.29,0.14
14-04-07 13:01:45,ACM_CRAI,32.79,31.19,-59,22.29,21.80,85,51.44,1.38
14-04-08 11:00:45,CNX_BHI,40.65,41.29,48,64.50,64.13,-31,40.74,1.06
14-04-08 13:32:00,MVF_BHK,9.53,9.54,205,13.31,13.33,-148,-2.11,0.01
14-04-09 11:11:00,FHCO_ABAX,7.21,7.54,-271,37.72,41.19,52,88.84,2.36
14-04-09 12:11:25,IILG_FLY,26.53,26.20,-73,14.76,14.80,129,27.93,0.76
14-04-09 14:22:25,IHF_USPH,100.06,98.14,-19,33.92,33.40,55,6.59,0.21
14-04-10 09:30:00,PPS_TITN,49.24,50.01,-39,15.70,16.65,119,81.85,2.19
14-04-10 13:01:55,ACC_BIP,37.94,37.61,-51,38.77,39.24,48,38.03,1.04
14-04-11 09:30:30,EZA_EWH,60.87,66.25,-32,19.89,20.96,97,-69.77,-1.77
14-04-11 09:31:15,DHR_WAT,74.10,73.79,26,111.32,109.24,-17,26.02,0.72
14-04-11 09:50:15,TEVA_MR,42.97,50.00,-46,39.26,33.70,49,-597.25,-15.28
14-04-11 10:20:35,MVF_BHK,9.56,9.54,-203,13.31,13.29,146,-0.07,0.07
14-04-11 10:40:35,ISBC_SCBT,26.44,26.25,74,62.17,60.07,-32,51.50,1.34
14-04-11 11:30:05,MTW_TEX,30.91,30.44,63,44.05,41.20,-44,94.59,2.47
14-04-11 14:53:35,LH_STE,101.90,99.30,19,50.87,48.90,-39,26.21,0.70
14-04-14 09:40:05,FHCO_ABAX,7.54,7.48,-258,39.19,40.07,48,54.99,1.52
14-04-14 09:50:15,ADI_EFR,53.49,52.28,-36,15.22,14.94,127,7.01,0.22
14-04-14 09:53:00,CRH_MLM,29.08,28.68,-67,122.95,126.06,15,72.50,1.95
14-04-14 10:30:35,CMC_PRE,19.30,19.19,101,102.45,100.87,-19,17.51,0.48
14-04-14 14:32:35,CMC_PRE,19.57,19.33,-99,101.16,101.86,18,35.09,0.97
14-04-15 09:50:20,CXO_TCP,125.55,129.01,15,50.53,50.95,-38,34.79,0.95
14-04-15 10:00:25,BMTC_KEY,28.28,27.60,-68,13.86,13.49,138,-5.42,-0.11
14-04-15 10:40:40,CEB_GPX,72.65,66.99,-26,26.36,24.84,68,42.18,1.18
14-04-15 12:51:50,MYD_BNA,13.77,13.84,-141,10.35,10.37,188,-6.70,-0.13
14-04-15 15:23:00,CMC_PRE,18.82,19.26,103,101.33,101.45,-19,41.64,1.11
14-04-16 09:34:05,ABG_IX,55.83,55.07,-34,69.26,69.06,26,19.36,0.56
14-04-16 09:50:20,LH_STE,101.00,101.02,-19,48.98,49.70,38,25.73,0.72
14-04-16 10:00:15,ADI_EFR,52.93,51.86,-36,14.86,14.85,126,36.26,0.99
14-04-16 12:11:20,ADI_EFR,51.42,52.16,38,14.82,14.82,-135,26.92,0.71
14-04-16 15:43:10,ISBC_SCBT,26.31,26.26,74,59.77,60.21,-32,-19.42,-0.47
14-04-17 09:31:20,BMTC_KEY,27.82,27.95,-69,13.43,13.63,143,19.10,0.53
14-04-17 09:51:40,NX_IR,20.15,19.96,-97,60.93,57.89,31,-77.24,-1.98
14-04-17 10:10:25,EZA_EWH,66.26,66.85,29,21.21,20.87,-91,46.49,1.24
14-04-17 10:40:35,TAL_CGI,43.69,42.28,-44,22.48,23.39,83,135.94,3.62
14-04-17 11:00:55,IHF_USPH,94.82,93.88,-20,31.71,31.84,59,25.31,0.71
14-04-21 09:50:10,BRKR_ININ,23.66,20.95,-82,77.26,69.20,24,27.23,0.75
14-04-21 09:50:25,MVF_BHK,9.48,9.55,205,13.33,13.37,-148,5.18,0.20
14-04-21 13:12:00,MYD_BNA,13.89,13.98,-140,10.39,10.47,188,1.86,0.09
14-04-21 14:52:45,DHR_WAT,72.86,74.60,26,109.99,110.75,-17,31.04,0.86
14-04-22 09:30:50,ADI_EFR,52.91,52.85,-36,14.83,14.85,127,3.71,0.13
14-04-22 09:48:25,CXO_TCP,131.03,130.62,-14,50.25,51.36,35,43.28,1.24
14-04-22 10:00:45,ADSK_RSTI,51.67,48.64,38,23.42,23.37,-84,-112.30,-2.82
14-04-22 10:20:35,ACC_BIP,37.38,37.74,52,39.78,39.10,-49,50.72,1.34
14-04-23 09:30:00,ADI_EFR,53.29,53.31,-36,14.89,14.96,128,7.26,0.22
14-04-23 09:30:00,HAFC_AEGN,23.19,22.74,83,24.34,23.90,-82,-2.96,-0.04
14-04-23 09:32:30,ABG_IX,55.55,57.12,35,69.96,72.52,-27,-15.38,-0.37
14-04-23 11:10:50,IHF_USPH,94.07,94.38,20,32.23,32.35,-58,-1.94,-0.02
14-04-23 13:23:05,IILG_FLY,26.25,26.29,-73,14.62,14.83,129,22.85,0.64
14-04-24 09:41:25,AMG_CFNL,191.08,185.86,10,18.43,17.64,-106,30.26,0.82
14-04-24 13:52:10,ISBC_SCBT,26.27,26.44,74,61.00,60.56,-32,25.02,0.68
14-04-25 09:30:40,ADI_EFR,53.74,52.92,-36,15.07,14.99,127,18.37,0.51
14-04-25 09:40:35,TEVA_MR,50.68,49.71,-38,31.77,32.31,57,66.58,1.82
14-04-25 12:49:20,MSCC_PRGS,24.02,23.80,-81,22.64,21.64,76,-59.94,-1.60
14-04-25 13:01:45,FHCO_ABAX,7.48,7.61,-258,39.16,40.42,49,26.07,0.76
14-04-25 13:26:10,CXO_TCP,134.58,129.63,-14,51.77,51.00,35,41.04,1.15
14-04-25 13:42:10,VT_EFT,60.16,59.43,-32,15.61,15.24,122,-22.94,-0.57
14-04-25 13:42:20,LH_STE,100.63,99.93,19,50.33,49.06,-38,33.71,0.92
14-04-25 15:43:15,MYD_BNA,14.19,14.22,-137,10.59,10.64,183,4.05,0.15
14-04-28 09:40:10,LH_STE,99.65,96.50,-19,49.57,48.88,38,32.38,0.89
14-04-28 09:50:10,NDSN_ROSE,71.34,73.80,27,46.27,47.74,-42,3.26,0.12
14-04-28 10:01:35,CEB_GPX,70.86,69.95,-27,25.74,25.35,72,-5.05,-0.10
14-04-28 10:21:35,DHR_WAT,74.21,73.48,26,111.75,108.68,-17,31.93,0.87
14-04-28 11:10:50,BMTC_KEY,27.28,27.30,71,13.61,13.38,-143,33.11,0.89
14-04-28 13:12:00,LH_STE,98.48,98.18,19,48.91,48.30,-38,16.23,0.47
14-04-29 14:02:15,CNX_BHI,40.88,44.13,47,65.58,70.20,-29,17.53,0.49
14-04-29 15:53:40,AMX_CAC,19.59,20.11,100,40.33,38.73,-47,125.80,3.30
14-04-30 09:40:10,AZPN_MXIM,47.04,44.67,41,32.90,31.95,-59,-42.45,-1.06
14-04-30 12:31:35,ACM_CRAI,32.10,32.02,-60,21.94,21.65,86,-21.42,-0.53
14-04-30 14:02:15,TAL_CGI,41.40,41.85,47,23.61,22.86,-85,83.35,2.14
14-05-01 09:31:05,MVF_BHK,9.64,9.63,202,13.54,13.53,-146,-3.78,-0.03
14-05-01 10:33:25,CEB_GPX,65.96,67.94,29,25.71,25.13,-77,100.38,2.61
14-05-01 12:11:25,SLX_IIVI,44.18,45.94,-44,14.92,15.24,123,-39.31,-1.01
14-05-02 09:31:15,MTW_TEX,31.01,30.55,-63,42.06,42.91,46,66.92,1.75
14-05-02 09:40:05,HRC_AIN,36.79,37.82,53,35.59,35.78,-55,42.96,1.13
14-05-02 12:31:30,MYD_BNA,14.13,14.20,138,10.63,10.65,-185,5.35,0.18
14-05-02 12:43:25,IHF_USPH,95.15,95.46,-20,31.78,32.46,58,32.06,0.89
14-05-02 13:11:50,PPS_TITN,50.10,50.42,39,17.55,17.15,-125,61.55,1.52
14-05-02 15:55:15,CXO_TCP,127.99,131.75,15,51.68,51.29,-38,70.07,1.84
14-05-05 09:31:30,IBM_GLD,187.44,190.67,-10,126.94,126.46,14,-40.38,-1.07
14-05-05 09:40:05,BMTC_KEY,27.24,27.50,72,13.44,13.50,-146,8.80,0.26
14-05-05 09:40:20,LH_STE,99.52,97.59,-19,48.24,47.78,38,17.94,0.52
14-05-05 10:50:40,CNX_BHI,44.90,44.45,-43,69.46,70.35,27,41.98,1.14
14-05-06 09:30:00,CEB_GPX,67.93,67.52,28,26.04,25.94,-71,-5.89,-0.12
14-05-06 09:30:00,MSCC_PRGS,23.18,23.48,84,21.91,21.83,-91,30.89,0.82
14-05-06 09:37:25,TEVA_MR,49.38,51.28,39,32.93,31.98,-58,128.19,3.38
14-05-06 11:51:10,MYD_BNA,14.17,14.24,138,10.63,10.66,-185,3.50,0.14
14-05-06 14:42:35,ACC_BIP,38.36,38.91,-50,39.03,40.15,48,24.88,0.69
14-05-07 13:02:25,ABG_IX,58.58,60.48,-33,72.31,73.90,25,-24.30,-0.61
14-05-07 14:32:30,CEB_GPX,66.06,65.91,-29,25.00,24.50,78,-36.05,-0.90
14-05-07 15:43:05,HAFC_AEGN,21.51,21.75,91,23.85,24.00,-83,7.79,0.23
14-05-08 09:30:35,ADSK_RSTI,46.85,46.76,-41,22.60,22.16,85,-34.97,-0.88
14-05-08 09:33:50,LH_STE,98.89,98.92,-19,48.22,49.50,38,46.82,1.30
14-05-08 09:40:10,IILG_FLY,25.90,24.51,-75,14.35,13.92,134,45.38,1.21
14-05-08 10:25:45,ISBC_SCBT,0.00,10.42,-188,59.66,56.66,32,-2055.00,-107.64
14-05-08 11:41:05,ADI_EFR,53.09,51.78,36,14.98,14.79,-129,-23.62,-0.58
14-05-08 13:22:40,AJG_WSO,45.78,44.99,42,97.78,102.01,-19,-115.10,-3.01
14-05-08 14:23:50,DEL_CVCO,60.39,60.02,32,76.80,75.39,-25,22.03,0.61
14-05-09 09:30:00,ISBC_SCBT,10.42,10.44,187,56.39,56.21,-89,17.98,0.29
14-05-12 09:32:30,CNX_BHI,43.72,43.99,44,70.84,69.29,-27,52.35,1.40
14-05-12 09:40:15,ABG_IX,61.55,63.65,31,77.25,77.87,-25,48.19,1.29
14-05-12 14:12:20,CMC_PRE,18.87,19.73,103,102.69,106.42,-19,16.31,0.45
14-05-13 09:31:25,MVF_BHK,9.71,9.73,-201,13.60,13.58,145,-8.57,-0.15
14-05-13 12:03:50,CXO_TCP,134.85,130.91,-14,51.10,50.74,36,40.92,1.13
14-05-14 09:30:40,ADSK_RSTI,46.99,48.34,41,23.76,23.55,-87,71.96,1.83
14-05-14 10:20:25,CEB_GPX,66.44,66.39,-29,24.04,24.80,78,59.33,1.59
14-05-14 15:02:55,MYD_BNA,14.28,14.24,-136,10.68,10.64,182,-2.47,-0.02
14-05-15 10:49:15,CRH_MLM,28.83,27.22,-67,124.02,117.66,15,11.52,0.34
14-05-16 09:50:10,ACC_BIP,39.04,38.62,50,40.90,40.37,-47,2.51,0.10
14-05-19 09:34:50,VT_EFT,59.82,60.19,-32,15.24,15.21,125,-16.72,-0.40
14-05-19 09:50:20,ABG_IX,63.60,62.74,30,80.08,77.07,-24,44.96,1.21
14-05-20 12:42:35,CRH_MLM,27.14,27.14,71,119.66,116.87,-16,43.13,1.16
14-05-21 10:10:25,AZPN_MXIM,45.31,43.65,-43,32.00,33.40,59,152.68,4.01
14-05-21 12:42:50,AMG_CFNL,191.77,186.51,-10,17.00,16.87,106,37.54,1.04
14-05-21 13:32:00,ADI_EFR,52.06,51.05,-37,14.76,14.75,128,35.14,0.96
14-05-21 14:32:30,HRC_AIN,38.21,38.73,-51,35.55,36.54,53,24.69,0.68
14-05-22 11:00:55,ALGN_CVG,53.50,53.13,36,21.61,21.92,-88,-41.98,-1.06
14-05-22 11:10:50,DEL_CVCO,61.25,60.72,-31,74.24,75.55,25,47.77,1.31
14-05-23 09:30:00,MSCC_PRGS,23.61,24.15,82,21.69,21.59,-89,51.55,1.37
14-05-23 12:01:25,MVF_BHK,9.71,9.80,200,13.64,13.77,-144,-3.92,-0.03
14-05-27 09:40:45,IHF_USPH,95.06,100.04,-20,32.47,32.59,58,-93.82,-2.44
14-05-27 09:50:20,BMTC_KEY,27.91,28.24,-70,13.45,13.53,142,-12.96,-0.30
14-05-27 10:00:15,HOT_AAWW,81.01,79.30,24,35.72,36.66,-54,-93.10,-2.37
14-05-27 10:40:40,EZA_EWH,66.40,69.11,-29,20.21,21.06,93,-0.79,0.01
14-05-28 10:20:30,ABG_IX,62.92,64.51,-30,75.17,78.01,24,18.98,0.55
14-05-28 11:21:00,ALKS_MNTA,44.82,45.76,-44,19.76,12.84,97,-714.08,-18.33
14-05-28 14:12:20,PPS_TITN,51.68,51.00,-37,16.46,17.39,115,131.03,3.48
14-05-29 11:31:10,MVF_BHK,9.80,9.85,-197,13.82,13.82,141,-11.07,-0.22
14-05-29 14:37:55,CXO_TCP,128.76,132.79,15,51.64,51.95,-37,47.80,1.28
14-05-29 14:52:55,CNX_BHI,44.81,44.59,-43,69.61,70.85,27,41.54,1.13
14-05-30 09:31:00,MYD_BNA,14.37,14.59,-134,10.68,10.68,180,-30.12,-0.74
14-05-30 09:31:20,TAL_CGI,42.86,44.08,-45,22.36,22.81,82,-19.62,-0.49
14-05-30 09:50:10,ACC_BIP,38.39,38.80,50,40.71,40.25,-48,41.20,1.10
14-05-30 10:20:25,DEL_CVCO,61.25,61.74,31,76.97,78.18,-24,-15.30,-0.37
14-05-30 10:40:40,IBM_GLD,186.60,182.99,10,125.20,120.02,-14,35.06,1.00
14-05-30 11:41:05,HRC_AIN,38.42,39.87,50,37.19,37.71,-52,44.16,1.18
14-05-30 12:01:20,HOT_AAWW,79.14,79.71,24,37.59,36.95,-51,44.96,1.21
14-05-30 13:30:20,MTW_TEX,29.75,26.99,65,41.64,38.43,-48,-26.40,-0.64
14-06-02 09:33:35,MVF_BHK,9.85,9.82,198,13.81,13.84,-142,-11.42,-0.23
14-06-03 09:31:30,LH_STE,99.99,101.91,19,51.91,51.99,-39,32.14,0.85
14-06-03 09:42:50,ABG_IX,65.12,65.75,30,79.70,79.33,-24,26.30,0.71
14-06-03 13:30:30,MTW_TEX,27.13,27.27,-71,38.60,38.94,49,5.07,0.17
14-06-04 09:32:20,SSL_APD,54.65,56.20,-35,121.46,121.05,15,-61.64,-1.62
14-06-04 09:35:50,ABG_IX,66.11,65.85,-29,79.24,80.59,23,37.33,1.03
14-06-04 13:12:00,MVF_BHK,9.79,9.71,-197,13.71,13.60,142,-1.07,0.04
14-06-04 13:23:00,AMG_CFNL,187.89,191.57,10,17.42,17.39,-106,38.70,1.07
14-06-04 15:13:00,MYD_BNA,14.56,14.28,-133,10.71,10.61,182,18.42,0.52
14-06-05 09:30:00,AJG_WSO,45.32,46.40,-42,101.81,99.65,18,-85.66,-2.26
14-06-05 11:31:05,HOT_AAWW,79.87,80.04,-24,36.31,37.70,51,65.45,1.77
14-06-05 14:32:35,AJG_WSO,46.13,46.11,-41,100.78,102.48,18,30.39,0.86
14-06-05 15:02:50,MVF_BHK,9.69,9.72,-198,13.60,13.61,142,-5.74,-0.08
14-06-06 09:50:15,BMTC_KEY,28.32,29.63,69,13.64,14.03,-144,33.02,0.88
14-06-06 10:00:50,IHF_USPH,100.57,103.20,-19,32.27,33.58,57,23.45,0.66
14-06-06 10:20:55,ISBC_SCBT,10.43,10.89,-186,56.24,60.60,34,61.10,1.65
14-06-06 10:50:45,HRC_AIN,39.70,40.49,-48,36.81,37.98,51,20.39,0.57
14-06-06 15:33:10,PNR_DOX,79.32,77.32,24,45.29,48.43,-42,-181.42,-4.73
14-06-09 11:41:10,SLX_IIVI,46.20,47.44,-42,14.21,14.30,134,-41.18,-1.04
14-06-10 09:50:20,ABG_IX,65.74,65.22,29,82.08,79.74,-23,37.42,1.02
14-06-10 10:00:15,IBM_GLD,187.23,184.99,-10,120.21,121.36,15,38.36,1.08
14-06-11 11:00:45,BMTC_KEY,29.79,29.64,-63,14.26,14.22,131,3.44,0.13
14-06-11 12:31:30,PMCS_SPIL,7.46,7.69,263,6.61,8.30,-308,-463.27,-11.49
14-06-12 09:40:10,NDSN_ROSE,74.42,82.61,-26,46.81,52.79,40,24.76,0.68
14-06-12 11:10:50,HOT_AAWW,80.41,78.77,24,38.71,37.11,-51,40.88,1.08
14-06-12 12:21:25,SLF_AMWD,33.73,35.09,-57,30.02,31.42,61,6.90,0.22
14-06-13 09:31:30,MYD_BNA,14.30,14.47,-134,10.57,10.74,182,7.54,0.24
14-06-13 13:32:15,MVF_BHK,9.78,9.82,-197,13.70,13.74,141,-3.46,-0.02
14-06-16 09:50:20,DEL_CVCO,62.48,60.29,-30,76.04,75.51,24,51.50,1.43
14-06-16 10:11:45,AJG_WSO,45.89,45.63,42,103.43,101.02,-19,33.32,0.89
14-06-16 10:41:05,ACM_CRAI,31.44,32.40,61,21.17,21.70,-91,9.12,0.27
14-06-17 10:40:50,ABG_IX,64.55,64.05,30,80.16,78.76,-24,17.12,0.48
14-06-17 12:31:35,DHR_WAT,73.21,80.10,-26,106.97,105.34,17,-208.13,-5.56
14-06-18 09:31:00,PNR_DOX,75.38,75.47,25,48.57,47.99,-39,23.70,0.66
14-06-18 09:32:40,SSL_APD,57.63,59.08,-33,119.88,129.12,15,89.45,2.45
14-06-18 10:10:30,IHF_USPH,102.38,101.18,-19,32.83,32.50,58,2.43,0.10
14-06-18 15:33:00,EZA_EWH,68.18,69.51,28,21.25,21.14,-91,45.94,1.23
14-06-19 09:33:20,CEB_GPX,67.79,68.01,-28,24.43,24.39,75,-10.63,-0.25
14-06-19 09:50:10,EPAY_CAM,35.37,29.97,55,63.74,65.20,-31,-343.57,-8.73
14-06-19 10:12:30,AMX_CAC,20.13,19.65,-97,37.00,37.21,52,56.15,1.48
14-06-19 12:41:45,MYD_BNA,14.36,14.38,135,10.72,10.69,-182,7.53,0.24
14-06-20 12:42:10,CNX_BHI,45.08,47.14,-42,69.93,74.60,26,33.44,0.94
14-06-23 09:30:50,BMTC_KEY,29.01,29.01,67,14.14,14.35,-140,-30.67,-0.75
14-06-23 09:50:20,ABG_IX,64.89,65.52,29,81.94,81.09,-23,36.50,1.00
14-06-23 12:51:45,HAFC_AEGN,21.71,21.69,-89,23.72,23.05,79,-52.81,-1.35
14-06-24 10:40:35,IHF_USPH,102.70,103.62,-18,33.21,33.27,56,-14.34,-0.35
14-06-24 15:12:50,ADI_EFR,51.80,54.06,-37,14.74,14.73,130,-85.85,-2.21
14-06-25 09:40:05,AMG_CFNL,197.90,202.31,9,18.33,17.92,-98,78.50,2.23
14-06-25 10:30:35,PNR_DOX,75.10,74.03,-25,47.39,47.00,39,10.37,0.31
14-06-25 13:52:10,PMCS_SPIL,7.63,7.53,-252,8.06,8.19,237,52.77,1.46
14-06-26 11:01:00,BMTC_KEY,29.30,29.34,-65,14.19,14.29,134,10.10,0.30
14-06-26 14:23:45,PNR_DOX,73.87,73.07,-26,46.37,46.43,41,21.78,0.60
14-06-27 09:31:25,MSCC_PRGS,24.74,26.78,-78,21.92,24.31,87,47.12,1.26
14-06-27 09:50:10,PNR_DOX,73.11,72.72,26,46.41,46.18,-41,-1.78,-0.01
14-06-27 13:52:30,MVF_BHK,9.84,9.95,-196,13.77,13.89,141,-5.86,-0.09
14-06-27 15:22:55,ISBC_SCBT,11.06,11.06,-174,59.24,60.30,32,32.32,0.90
14-06-30 09:50:15,LH_STE,101.41,102.28,19,53.40,53.26,-36,20.26,0.56
14-07-01 09:50:10,AJG_WSO,46.23,46.92,-42,101.37,103.70,18,11.54,0.34
14-07-01 10:00:15,CLR_TRAK,119.75,157.94,-16,50.00,45.81,37,-767.18,-20.34
14-07-01 10:00:15,IILG_FLY,23.14,22.31,85,13.84,14.45,-158,-167.85,-4.01
14-07-02 11:31:00,HAFC_AEGN,21.64,22.04,91,23.31,23.19,-84,44.89,1.18
14-07-02 12:41:35,ADI_EFR,53.13,54.61,36,14.74,14.77,-131,48.40,1.29
14-07-03 11:03:30,SLX_IIVI,47.53,49.49,40,14.57,14.72,-133,57.24,1.52
14-07-07 09:31:25,AMG_CFNL,205.84,207.11,9,18.94,18.98,-99,6.11,0.20
14-07-07 13:01:50,ACC_BIP,38.84,38.47,49,40.98,40.60,-46,-2.09,-0.02
14-07-08 09:31:15,BRKR_ININ,21.20,23.50,-92,66.23,55.47,28,-514.18,-13.48
14-07-08 09:50:30,MVF_BHK,9.88,9.73,195,13.86,13.75,-140,-15.08,-0.32
14-07-09 10:12:40,LH_STE,105.46,103.33,-18,54.12,53.55,34,17.72,0.51
14-07-09 13:32:10,PMCS_SPIL,7.64,7.45,254,8.51,8.26,-235,9.05,0.31
14-07-09 15:12:50,EZA_EWH,69.14,69.78,27,21.24,21.04,-89,33.71,0.93
